MESS_DATUM,RWS_DAU_10,RWS_10,DS_10,GS_10,SD_10,FF_10,DD_10,PP_10,TT_10,TM5_10,RF_10
2019-01-17 12:00:00+00:00,0,0.0,6.6,6.6,0.0,5.5,250,991.8,5.8,6.2,72.3
2019-01-17 12:10:00+00:00,0,0.0,11.0,11.2,0.0,5.1,250,991.7,5.9,6.1,70.5
2019-01-17 12:20:00+00:00,3,0.0,3.6,3.6,0.0,5.0,250,991.6,5.7,5.6,71.5
2019-01-17 12:30:00+00:00,10,0.0,1.7,1.7,0.0,6.3,250,991.5,5.4,4.8,72.9
2019-01-17 12:40:00+00:00,10,0.04,1.6,1.6,0.0,7.6,240,991.5,4.6,3.6,73.3
2019-01-17 12:50:00+00:00,10,0.0,2.4,2.4,0.0,5.1,250,991.4,4.8,3.8,75.3
2019-01-17 13:00:00+00:00,10,0.09,1.4,1.4,0.0,6.4,240,991.3,4.4,3.4,79.2
2019-01-17 13:10:00+00:00,10,0.11,1.1,1.1,0.0,6.4,240,991.4,4.2,3.3,80.7
2019-01-17 13:20:00+00:00,10,0.12,0.5,0.5,0.0,6.7,260,991.5,3.5,3.0,86.0
2019-01-17 13:30:00+00:00,10,0.4,1.4,1.4,0.0,6.3,250,991.2,3.2,2.8,88.2
2019-01-17 13:40:00+00:00,2,0.03,2.3,2.3,0.0,4.8,250,991.2,3.1,2.9,90.0
2019-01-17 13:50:00+00:00,0,0.0,2.3,2.3,0.0,3.2,260,991.4,3.3,3.1,88.6
2019-01-17 14:00:00+00:00,0,0.0,2.3,2.3,0.0,3.5,250,991.3,3.4,3.3,89.2
2019-01-17 14:10:00+00:00,4,0.0,2.1,2.1,0.0,4.3,240,991.3,3.5,3.4,88.6
2019-01-17 14:20:00+00:00,0,0.0,1.0,1.0,0.0,3.9,240,991.4,3.6,3.4,88.4
2019-01-17 14:30:00+00:00,8,0.0,0.6,0.6,0.0,4.8,250,991.6,3.6,3.4,87.7
2019-01-17 14:40:00+00:00,10,0.0,0.3,0.3,0.0,5.2,260,991.7,3.4,2.9,87.4
2019-01-17 14:50:00+00:00,10,0.26,0.5,0.5,0.0,6.0,260,991.9,3.2,2.8,89.9
2019-01-17 15:00:00+00:00,10,0.09,0.8,0.8,0.0,5.3,260,992.1,3.1,2.7,89.8
2019-01-17 15:10:00+00:00,10,0.03,0.1,0.1,0.0,5.0,260,992.2,3.0,2.7,91.4
2019-01-17 15:20:00+00:00,10,0.04,0.0,0.0,0.0,4.3,260,992.4,3.0,2.7,92.3
2019-01-17 15:30:00+00:00,10,0.12,0.0,0.0,0.0,4.3,270,992.5,3.0,2.7,91.8
2019-01-17 15:40:00+00:00,10,0.13,0.0,0.0,0.0,5.5,270,992.7,3.0,2.8,92.3
2019-01-17 15:50:00+00:00,10,0.17,0.0,0.0,0.0,6.3,270,992.9,3.0,2.7,92.3
2019-01-17 16:00:00+00:00,10,0.15,0.0,0.0,0.0,6.7,280,993.1,2.8,2.6,92.3
2019-01-17 16:10:00+00:00,10,0.19,0.0,0.0,0.0,6.2,280,993.3,2.8,2.6,93.6
2019-01-17 16:20:00+00:00,10,0.04,0.0,0.0,0.0,6.8,280,993.5,2.8,2.5,91.5
2019-01-17 16:30:00+00:00,10,0.0,0.0,0.0,0.0,6.8,280,993.7,2.8,2.4,91.6
2019-01-17 16:40:00+00:00,7,0.03,0.0,0.0,0.0,6.1,270,993.8,2.7,2.3,91.8
2019-01-17 16:50:00+00:00,0,0.0,0.0,0.0,0.0,6.0,270,994.0,2.8,2.4,90.9
2019-01-17 17:00:00+00:00,0,0.0,0.0,0.0,0.0,5.2,270,994.0,2.8,2.5,89.8
2019-01-17 17:10:00+00:00,10,0.0,0.0,0.0,0.0,5.6,270,994.3,2.7,2.4,89.5
2019-01-17 17:20:00+00:00,5,0.0,0.0,0.0,0.0,7.3,280,994.4,2.6,2.2,88.2
2019-01-17 17:30:00+00:00,7,0.0,0.0,0.0,0.0,6.8,270,994.6,2.5,2.0,88.7
2019-01-17 17:40:00+00:00,0,0.0,0.0,0.0,0.0,7.0,270,994.7,2.4,1.8,86.9
2019-01-17 17:50:00+00:00,0,0.0,0.0,0.0,0.0,7.2,270,994.9,2.3,1.9,88.3
2019-01-17 18:00:00+00:00,0,0.0,0.0,0.0,0.0,7.1,270,995.0,2.2,1.6,87.8
2019-01-17 18:10:00+00:00,0,0.0,0.0,0.0,0.0,6.1,270,995.1,1.9,1.1,87.8
2019-01-17 18:20:00+00:00,0,0.0,0.0,0.0,0.0,5.9,270,995.2,1.7,0.9,86.1
2019-01-17 18:30:00+00:00,0,0.0,0.0,0.0,0.0,6.4,270,995.4,1.6,0.5,85.0
2019-01-17 18:40:00+00:00,0,0.0,0.0,0.0,0.0,6.1,270,995.6,1.6,1.0,85.1
2019-01-17 18:50:00+00:00,0,0.0,0.0,0.0,0.0,6.5,270,995.8,1.6,1.4,86.8
2019-01-17 19:00:00+00:00,1,0.0,0.0,0.0,0.0,6.1,270,996.0,1.6,1.4,87.5
2019-01-17 19:10:00+00:00,7,0.0,0.0,0.0,0.0,6.3,270,996.2,1.7,1.4,88.0
2019-01-17 19:20:00+00:00,0,0.0,0.0,0.0,0.0,6.4,270,996.3,1.7,1.4,87.2
2019-01-17 19:30:00+00:00,0,0.0,0.0,0.0,0.0,7.1,260,996.6,1.8,1.6,85.6
2019-01-17 19:40:00+00:00,0,0.0,0.0,0.0,0.0,7.1,270,996.7,1.9,1.7,84.9
2019-01-17 19:50:00+00:00,0,0.0,0.0,0.0,0.0,7.7,270,996.9,2.0,1.7,83.6
2019-01-17 20:00:00+00:00,5,0.0,0.0,0.0,0.0,9.4,280,997.0,1.7,1.3,85.9
2019-01-17 20:10:00+00:00,10,0.0,0.0,0.0,0.0,8.3,270,997.2,1.3,0.9,88.7
2019-01-17 20:20:00+00:00,6,0.03,0.0,0.0,0.0,8.4,270,997.3,1.2,0.8,89.5
2019-01-17 20:30:00+00:00,0,0.0,0.0,0.0,0.0,6.5,270,997.5,1.1,0.6,90.2
2019-01-17 20:40:00+00:00,0,0.0,0.0,0.0,0.0,6.6,270,997.7,1.0,0.5,89.6
2019-01-17 20:50:00+00:00,0,0.0,0.0,0.0,0.0,7.1,270,997.7,0.8,0.0,89.9
2019-01-17 21:00:00+00:00,0,0.0,0.0,0.0,0.0,5.6,270,997.9,0.4,-0.6,91.3
2019-01-17 21:10:00+00:00,0,0.0,0.0,0.0,0.0,5.3,270,998.2,0.7,0.2,91.6
2019-01-17 21:20:00+00:00,0,0.0,0.0,0.0,0.0,5.4,260,998.4,1.0,0.5,89.8
2019-01-17 21:30:00+00:00,8,0.0,0.0,0.0,0.0,7.2,270,998.6,1.0,0.3,89.7
2019-01-17 21:40:00+00:00,4,0.0,0.0,0.0,0.0,7.0,270,998.7,1.0,0.4,89.6
2019-01-17 21:50:00+00:00,0,0.0,0.0,0.0,0.0,8.1,270,999.0,1.3,0.6,87.3
2019-01-17 22:00:00+00:00,0,0.0,0.0,0.0,0.0,8.1,280,999.3,1.4,0.8,84.7
2019-01-17 22:10:00+00:00,0,0.0,0.0,0.0,0.0,7.8,280,999.6,1.3,0.8,86.2
2019-01-17 22:20:00+00:00,0,0.0,0.0,0.0,0.0,8.1,280,999.9,1.3,0.8,85.8
2019-01-17 22:30:00+00:00,0,0.0,0.0,0.0,0.0,8.8,280,1000.0,1.2,0.7,85.5
2019-01-17 22:40:00+00:00,6,0.0,0.0,0.0,0.0,8.1,280,1000.2,1.3,0.8,83.7
2019-01-17 22:50:00+00:00,9,0.0,0.0,0.0,0.0,8.3,280,1000.4,1.2,0.7,84.8
2019-01-17 23:00:00+00:00,7,0.0,0.0,0.0,0.0,8.8,290,1000.7,1.3,0.7,81.9
2019-01-17 23:10:00+00:00,7,0.0,0.0,0.0,0.0,9.5,300,1001.0,0.9,0.5,83.4
2019-01-17 23:20:00+00:00,10,0.0,0.0,0.0,0.0,8.5,310,1001.3,0.6,0.3,87.4
2019-01-17 23:30:00+00:00,10,0.05,0.0,0.0,0.0,6.6,310,1001.6,0.1,0.0,90.6
2019-01-17 23:40:00+00:00,10,0.04,0.0,0.0,0.0,7.3,310,1001.9,-0.2,-0.1,91.8
2019-01-17 23:50:00+00:00,10,0.03,0.0,0.0,0.0,7.7,310,1002.2,-0.2,-0.2,92.2
2019-01-18 00:00:00+00:00,10,0.0,0.0,0.0,0.0,6.9,320,1002.4,-0.3,-0.4,93.1
2019-01-18 00:10:00+00:00,10,0.0,0.0,0.0,0.0,5.8,320,1002.6,-0.3,-0.4,91.2
2019-01-18 00:20:00+00:00,4,0.0,0.0,0.0,0.0,5.4,320,1002.8,-0.3,-0.8,89.2
2019-01-18 00:30:00+00:00,0,0.0,0.0,0.0,0.0,5.2,310,1003.0,-0.4,-0.9,89.2
2019-01-18 00:40:00+00:00,0,0.0,0.0,0.0,0.0,5.1,310,1003.2,-0.4,-0.9,87.8
2019-01-18 00:50:00+00:00,0,0.0,0.0,0.0,0.0,4.6,310,1003.4,-0.5,-0.9,87.3
2019-01-18 01:00:00+00:00,0,0.0,0.0,0.0,0.0,4.9,300,1003.7,-0.7,-1.3,87.2
2019-01-18 01:10:00+00:00,0,0.0,0.0,0.0,0.0,4.8,300,1003.9,-0.7,-1.5,86.5
2019-01-18 01:20:00+00:00,0,0.0,0.0,0.0,0.0,5.0,300,1004.2,-1.0,-2.0,87.1
2019-01-18 01:30:00+00:00,0,0.0,0.0,0.0,0.0,5.0,300,1004.5,-1.3,-2.4,88.0
2019-01-18 01:40:00+00:00,0,0.0,0.0,0.0,0.0,5.0,290,1004.8,-1.2,-2.3,87.9
2019-01-18 01:50:00+00:00,0,0.0,0.0,0.0,0.0,4.7,290,1005.0,-1.4,-2.7,89.1
2019-01-18 02:00:00+00:00,0,0.0,0.0,0.0,0.0,3.7,290,1005.2,-1.8,-3.2,90.4
2019-01-18 02:10:00+00:00,0,0.0,0.0,0.0,0.0,4.2,290,1005.4,-1.6,-2.7,90.0
2019-01-18 02:20:00+00:00,0,0.0,0.0,0.0,0.0,4.5,290,1005.6,-1.8,-3.1,91.3
2019-01-18 02:30:00+00:00,0,0.0,0.0,0.0,0.0,4.1,280,1005.8,-1.4,-2.6,91.1
2019-01-18 02:40:00+00:00,0,0.0,0.0,0.0,0.0,3.8,280,1006.1,-1.4,-2.9,91.2
2019-01-18 02:50:00+00:00,0,0.0,0.0,0.0,0.0,3.3,280,1006.2,-1.5,-2.9,90.9
2019-01-18 03:00:00+00:00,0,0.0,0.0,0.0,0.0,3.7,280,1006.3,-1.5,-3.0,90.9
2019-01-18 03:10:00+00:00,0,0.0,0.0,0.0,0.0,4.0,280,1006.4,-1.7,-3.2,90.9
2019-01-18 03:20:00+00:00,0,0.0,0.0,0.0,0.0,3.8,280,1006.5,-1.6,-2.8,90.6
2019-01-18 03:30:00+00:00,0,0.0,0.0,0.0,0.0,4.2,280,1006.7,-2.1,-3.5,91.1
2019-01-18 03:40:00+00:00,0,0.0,0.0,0.0,0.0,4.0,290,1006.9,-2.3,-3.7,91.3
2019-01-18 03:50:00+00:00,0,0.0,0.0,0.0,0.0,3.9,290,1007.0,-2.1,-3.3,91.5
2019-01-18 04:00:00+00:00,0,0.0,0.0,0.0,0.0,4.0,290,1007.2,-2.5,-3.9,91.1
2019-01-18 04:10:00+00:00,0,0.0,0.0,0.0,0.0,4.0,290,1007.4,-2.8,-4.2,91.5
2019-01-18 04:20:00+00:00,0,0.0,0.0,0.0,0.0,3.8,280,1007.4,-1.8,-3.5,92.6
2019-01-18 04:30:00+00:00,0,0.0,0.0,0.0,0.0,3.9,280,1007.6,-1.9,-3.6,91.6
2019-01-18 04:40:00+00:00,0,0.0,0.0,0.0,0.0,3.6,280,1007.8,-1.9,-3.5,90.9
2019-01-18 04:50:00+00:00,0,0.0,0.0,0.0,0.0,3.8,280,1007.9,-1.9,-3.3,90.6
2019-01-18 05:00:00+00:00,0,0.0,0.0,0.0,0.0,3.4,280,1008.0,-2.0,-3.7,91.5
2019-01-18 05:10:00+00:00,0,0.0,0.0,0.0,0.0,2.6,280,1008.1,-2.1,-4.2,91.9
2019-01-18 05:20:00+00:00,0,0.0,0.0,0.0,0.0,2.5,280,1008.3,-3.3,-5.5,91.0
2019-01-18 05:30:00+00:00,0,0.0,0.0,0.0,0.0,2.6,280,1008.5,-3.4,-5.8,93.4
2019-01-18 05:40:00+00:00,0,0.0,0.0,0.0,0.0,2.2,270,1008.6,-3.3,-6.1,94.2
2019-01-18 05:50:00+00:00,0,0.0,0.0,0.0,0.0,1.9,260,1008.8,-2.3,-5.1,95.4
2019-01-18 06:00:00+00:00,0,0.0,0.0,0.0,0.0,2.1,270,1008.9,-2.3,-5.2,94.3
2019-01-18 06:10:00+00:00,0,0.0,0.0,0.0,0.0,2.4,270,1009.1,-2.7,-5.5,93.7
2019-01-18 06:20:00+00:00,0,0.0,0.0,0.0,0.0,2.5,270,1009.3,-2.5,-4.4,93.3
2019-01-18 06:30:00+00:00,0,0.0,0.0,0.0,0.0,2.7,270,1009.4,-2.5,-4.6,93.0
2019-01-18 06:40:00+00:00,0,0.0,0.0,0.0,0.0,2.7,270,1009.6,-2.4,-4.4,92.9
2019-01-18 06:50:00+00:00,0,0.0,0.0,0.0,0.0,2.5,270,1009.6,-2.1,-3.5,92.7
2019-01-18 07:00:00+00:00,0,0.0,0.0,0.0,0.0,2.4,270,1009.7,-2.3,-4.7,93.0
2019-01-18 07:10:00+00:00,0,0.0,0.0,0.0,0.0,2.2,260,1009.9,-2.3,-4.3,92.7
2019-01-18 07:20:00+00:00,0,0.0,0.0,0.0,0.0,2.1,250,1010.0,-2.4,-4.8,92.7
2019-01-18 07:30:00+00:00,0,0.0,0.1,0.1,0.0,2.0,250,1010.1,-2.5,-5.3,93.3
2019-01-18 07:40:00+00:00,0,0.0,0.4,0.4,0.0,1.6,240,1010.3,-2.5,-5.1,93.4
2019-01-18 07:50:00+00:00,0,0.0,0.8,0.9,0.0,2.0,240,1010.3,-2.4,-4.7,92.9
2019-01-18 08:00:00+00:00,0,0.0,1.2,1.3,0.0,2.1,240,1010.3,-2.2,-4.3,92.2
2019-01-18 08:10:00+00:00,0,0.0,1.6,1.9,0.05,2.1,240,1010.5,-1.9,-3.2,91.2
2019-01-18 08:20:00+00:00,0,0.0,1.8,3.3,0.167,2.0,260,1010.6,-2.2,-2.4,88.7
2019-01-18 08:30:00+00:00,0,0.0,2.0,4.7,0.167,1.8,260,1010.7,-1.5,-1.9,87.5
2019-01-18 08:40:00+00:00,0,0.0,2.3,5.7,0.167,2.2,260,1010.8,-1.2,-1.5,86.0
2019-01-18 08:50:00+00:00,0,0.0,2.5,6.7,0.167,2.3,250,1010.9,-0.9,-1.1,85.1
2019-01-18 09:00:00+00:00,0,0.0,2.7,7.6,0.167,3.0,240,1011.0,-0.6,-0.9,83.4
2019-01-18 09:10:00+00:00,0,0.0,3.0,8.5,0.167,3.0,250,1011.1,-0.3,-0.6,81.6
2019-01-18 09:20:00+00:00,0,0.0,3.0,9.2,0.167,2.3,240,1011.2,0.0,-0.4,79.1
2019-01-18 09:30:00+00:00,0,0.0,3.1,10.3,0.167,2.4,230,1011.3,0.2,0.1,78.2
2019-01-18 09:40:00+00:00,0,0.0,3.7,11.5,0.167,3.0,240,1011.4,0.5,0.4,76.3
2019-01-18 09:50:00+00:00,0,0.0,3.8,10.6,0.133,3.3,240,1011.5,0.6,0.3,76.1
2019-01-18 10:00:00+00:00,0,0.0,3.4,12.0,0.167,3.5,240,1011.5,0.9,0.8,74.8
2019-01-18 10:10:00+00:00,0,0.0,3.6,13.6,0.167,3.4,250,1011.7,1.1,1.4,74.9
2019-01-18 10:20:00+00:00,0,0.0,4.7,11.8,0.167,4.3,250,1011.6,1.2,0.9,74.9
2019-01-18 10:30:00+00:00,0,0.0,6.3,10.8,0.133,4.5,250,1011.7,1.3,1.4,75.0
2019-01-18 10:40:00+00:00,0,0.0,5.0,13.8,0.15,4.4,250,1011.7,1.6,2.2,75.6
2019-01-18 10:50:00+00:00,0,0.0,5.0,13.7,0.167,4.3,250,1011.7,1.7,2.2,75.0
2019-01-18 11:00:00+00:00,0,0.0,4.4,12.7,0.167,3.9,250,1011.7,1.7,1.7,73.8
2019-01-18 11:10:00+00:00,0,0.0,3.9,15.1,0.167,3.9,260,1011.7,2.0,2.7,74.4
2019-01-18 11:20:00+00:00,0,0.0,3.7,15.5,0.167,4.7,260,1011.6,2.0,2.9,73.0
2019-01-18 11:30:00+00:00,0,0.0,3.7,15.6,0.167,4.3,260,1011.6,2.1,2.9,72.9
2019-01-18 11:40:00+00:00,0,0.0,3.8,15.7,0.167,3.9,260,1011.6,2.4,3.2,74.5
2019-01-18 11:50:00+00:00,0,0.0,3.9,15.5,0.167,3.8,250,1011.6,2.6,3.4,72.8
2019-01-18 12:00:00+00:00,0,0.0,4.0,15.6,0.167,4.0,270,1011.6,2.7,3.6,73.7
2019-01-18 12:10:00+00:00,0,0.0,4.3,15.4,0.167,4.2,270,1011.7,2.9,3.6,72.2
2019-01-18 12:20:00+00:00,0,0.0,4.2,14.8,0.167,3.5,260,1011.6,3.0,3.6,70.6
2019-01-18 12:30:00+00:00,0,0.0,5.5,14.0,0.167,4.0,250,1011.7,3.1,3.4,70.6
2019-01-18 12:40:00+00:00,0,0.0,6.9,7.0,0.0,3.6,270,1011.7,2.8,2.9,70.5
2019-01-18 12:50:00+00:00,0,0.0,6.1,6.1,0.0,4.9,270,1011.7,2.8,2.6,71.3
2019-01-18 13:00:00+00:00,8,0.0,3.8,3.9,0.0,4.0,270,1011.7,2.7,2.4,72.8
2019-01-18 13:10:00+00:00,0,0.0,6.0,6.1,0.0,3.4,260,1011.7,3.0,3.0,71.9
2019-01-18 13:20:00+00:00,0,0.0,5.6,5.6,0.0,3.7,260,1011.8,2.8,2.6,71.5
2019-01-18 13:30:00+00:00,5,0.0,3.9,3.9,0.0,3.3,260,1011.7,2.6,2.1,73.8
2019-01-18 13:40:00+00:00,0,0.04,4.5,4.5,0.0,3.4,260,1011.7,2.6,2.0,74.6
2019-01-18 13:50:00+00:00,0,0.0,3.9,3.9,0.0,3.3,260,1011.7,2.5,2.0,74.8
2019-01-18 14:00:00+00:00,0,0.0,4.3,4.3,0.0,2.9,260,1011.9,2.7,2.5,73.2
2019-01-18 14:10:00+00:00,0,0.0,4.7,4.9,0.0,2.7,260,1011.9,3.0,2.9,72.5
2019-01-18 14:20:00+00:00,0,0.0,6.2,7.4,0.067,3.1,260,1011.9,3.2,3.0,72.4
2019-01-18 14:30:00+00:00,0,0.0,3.4,3.4,0.0,3.4,270,1012.0,3.0,2.4,71.1
2019-01-18 14:40:00+00:00,0,0.0,2.5,2.6,0.0,3.9,270,1012.0,2.6,1.5,70.4
2019-01-18 14:50:00+00:00,0,0.0,1.6,1.6,0.0,3.1,260,1012.0,2.4,0.9,70.3
2019-01-18 15:00:00+00:00,0,0.0,1.3,1.3,0.0,3.2,260,1012.1,2.0,0.4,71.2
2019-01-18 15:10:00+00:00,0,0.0,1.1,1.1,0.0,3.2,260,1012.2,2.1,0.6,70.6
2019-01-18 15:20:00+00:00,0,0.0,1.0,1.0,0.0,3.0,260,1012.2,2.0,0.7,71.0
2019-01-18 15:30:00+00:00,0,0.0,0.4,0.4,0.0,2.7,260,1012.2,1.9,0.1,71.7
2019-01-18 15:40:00+00:00,0,0.0,0.1,0.1,0.0,2.4,260,1012.2,1.7,0.2,73.0
2019-01-18 15:50:00+00:00,0,0.0,0.0,0.0,0.0,2.2,270,1012.3,1.6,0.4,74.3
2019-01-18 16:00:00+00:00,0,0.0,0.0,0.0,0.0,2.5,270,1012.3,1.6,0.0,74.6
2019-01-18 16:10:00+00:00,0,0.0,0.0,0.0,0.0,2.5,270,1012.3,1.8,0.7,73.0
2019-01-18 16:20:00+00:00,0,0.0,0.0,0.0,0.0,2.0,250,1012.4,1.6,0.5,74.1
2019-01-18 16:30:00+00:00,0,0.0,0.0,0.0,0.0,1.8,240,1012.4,1.7,0.6,74.4
2019-01-18 16:40:00+00:00,0,0.0,0.0,0.0,0.0,2.0,250,1012.4,1.8,0.9,74.1
2019-01-18 16:50:00+00:00,0,0.0,0.0,0.0,0.0,2.2,250,1012.4,1.8,0.9,74.4
2019-01-18 17:00:00+00:00,0,0.0,0.0,0.0,0.0,2.2,250,1012.4,1.8,0.7,74.8
2019-01-18 17:10:00+00:00,0,0.0,0.0,0.0,0.0,2.7,240,1012.4,1.7,0.7,75.6
2019-01-18 17:20:00+00:00,0,0.0,0.0,0.0,0.0,3.3,240,1012.4,1.7,0.8,76.1
2019-01-18 17:30:00+00:00,0,0.0,0.0,0.0,0.0,3.0,240,1012.5,1.7,0.8,75.5
2019-01-18 17:40:00+00:00,0,0.0,0.0,0.0,0.0,2.8,240,1012.5,1.6,0.6,76.2
2019-01-18 17:50:00+00:00,0,0.0,0.0,0.0,0.0,2.8,240,1012.5,1.4,0.3,77.7
2019-01-18 18:00:00+00:00,0,0.0,0.0,0.0,0.0,2.4,240,1012.7,1.4,0.6,77.6
2019-01-18 18:10:00+00:00,0,0.0,0.0,0.0,0.0,2.4,250,1012.7,1.5,0.9,76.8
2019-01-18 18:20:00+00:00,0,0.0,0.0,0.0,0.0,2.4,250,1012.8,1.4,0.8,78.1
2019-01-18 18:30:00+00:00,0,0.0,0.0,0.0,0.0,3.3,240,1012.8,1.4,0.9,77.1
2019-01-18 18:40:00+00:00,0,0.0,0.0,0.0,0.0,3.3,240,1012.9,1.4,0.9,77.3
2019-01-18 18:50:00+00:00,0,0.0,0.0,0.0,0.0,3.5,240,1012.9,1.4,0.8,77.2
2019-01-18 19:00:00+00:00,0,0.0,0.0,0.0,0.0,3.4,240,1012.9,1.3,0.3,78.0
2019-01-18 19:10:00+00:00,0,0.0,0.0,0.0,0.0,2.9,240,1012.9,1.1,0.2,78.8
2019-01-18 19:20:00+00:00,0,0.0,0.0,0.0,0.0,3.1,240,1012.9,1.1,0.1,78.7
2019-01-18 19:30:00+00:00,0,0.0,0.0,0.0,0.0,2.9,250,1012.9,1.1,-0.3,78.0
2019-01-18 19:40:00+00:00,0,0.0,0.0,0.0,0.0,2.2,250,1012.9,0.9,-0.5,78.7
2019-01-18 19:50:00+00:00,0,0.0,0.0,0.0,0.0,1.9,260,1013.0,0.8,-1.0,79.2
2019-01-18 20:00:00+00:00,0,0.0,0.0,0.0,0.0,1.6,260,1013.0,0.8,-2.0,79.2
2019-01-18 20:10:00+00:00,0,0.0,0.0,0.0,0.0,1.5,260,1013.1,0.7,-2.5,79.8
2019-01-18 20:20:00+00:00,0,0.0,0.0,0.0,0.0,1.3,260,1013.1,-0.2,-3.6,83.7
2019-01-18 20:30:00+00:00,0,0.0,0.0,0.0,0.0,1.4,240,1013.2,0.3,-3.4,82.1
2019-01-18 20:40:00+00:00,0,0.0,0.0,0.0,0.0,1.3,250,1013.2,-0.3,-3.9,83.7
2019-01-18 20:50:00+00:00,0,0.0,0.0,0.0,0.0,0.8,260,1013.4,-0.6,-4.1,86.8
2019-01-18 21:00:00+00:00,0,0.0,0.0,0.0,0.0,0.7,260,1013.4,-0.6,-3.9,87.7
2019-01-18 21:10:00+00:00,0,0.0,0.0,0.0,0.0,1.1,240,1013.4,-0.7,-3.6,86.8
2019-01-18 21:20:00+00:00,0,0.0,0.0,0.0,0.0,1.2,230,1013.4,-0.7,-2.5,86.9
2019-01-18 21:30:00+00:00,0,0.0,0.0,0.0,0.0,1.3,240,1013.5,-0.3,-2.0,85.5
2019-01-18 21:40:00+00:00,0,0.0,0.0,0.0,0.0,1.3,230,1013.5,-0.8,-2.4,87.5
2019-01-18 21:50:00+00:00,0,0.0,0.0,0.0,0.0,1.3,250,1013.5,-0.3,-2.9,85.4
2019-01-18 22:00:00+00:00,0,0.0,0.0,0.0,0.0,1.1,240,1013.4,-0.5,-3.7,85.4
2019-01-18 22:10:00+00:00,0,0.0,0.0,0.0,0.0,1.9,230,1013.3,-0.2,-3.4,83.2
2019-01-18 22:20:00+00:00,0,0.0,0.0,0.0,0.0,1.4,260,1013.5,-1.0,-3.7,82.1
2019-01-18 22:30:00+00:00,0,0.0,0.0,0.0,0.0,1.1,280,1013.5,-1.7,-4.5,88.7
2019-01-18 22:40:00+00:00,0,0.0,0.0,0.0,0.0,1.5,250,1013.5,-0.6,-3.7,84.3
2019-01-18 22:50:00+00:00,0,0.0,0.0,0.0,0.0,1.3,250,1013.5,-0.3,-3.8,82.8
2019-01-18 23:00:00+00:00,0,0.0,0.0,0.0,0.0,1.5,220,1013.6,-0.3,-3.7,82.3
2019-01-18 23:10:00+00:00,0,0.0,0.0,0.0,0.0,1.3,190,1013.6,-0.6,-3.8,84.6
2019-01-18 23:20:00+00:00,0,0.0,0.0,0.0,0.0,1.1,220,1013.6,-0.7,-4.3,84.3
2019-01-18 23:30:00+00:00,0,0.0,0.0,0.0,0.0,0.7,270,1013.6,-2.0,-4.9,88.6
2019-01-18 23:40:00+00:00,0,0.0,0.0,0.0,0.0,0.5,330,1013.6,-1.8,-4.8,90.0
2019-01-18 23:50:00+00:00,0,0.0,0.0,0.0,0.0,0.6,240,1013.5,-1.5,-4.7,89.3
2019-01-19 00:00:00+00:00,0,0.0,0.0,0.0,0.0,0.7,210,1013.5,-1.4,-4.7,88.6
2019-01-19 00:10:00+00:00,0,0.0,0.0,0.0,0.0,1.0,190,1013.4,-1.7,-3.8,89.3
2019-01-19 00:20:00+00:00,0,0.0,0.0,0.0,0.0,0.8,180,1013.4,-1.7,-5.1,89.4
2019-01-19 00:30:00+00:00,0,0.0,0.0,0.0,0.0,0.9,170,1013.4,-1.9,-5.0,88.9
2019-01-19 00:40:00+00:00,0,0.0,0.0,0.0,0.0,0.9,170,1013.3,-1.7,-4.4,90.2
2019-01-19 00:50:00+00:00,0,0.0,0.0,0.0,0.0,1.5,170,1013.4,-1.9,-3.9,89.3
2019-01-19 01:00:00+00:00,0,0.0,0.0,0.0,0.0,2.2,170,1013.3,-1.8,-3.9,90.7
2019-01-19 01:10:00+00:00,0,0.0,0.0,0.0,0.0,2.0,190,1013.2,-2.3,-5.1,88.1
2019-01-19 01:20:00+00:00,0,0.0,0.0,0.0,0.0,1.9,190,1013.2,-2.2,-5.3,88.7
2019-01-19 01:30:00+00:00,0,0.0,0.0,0.0,0.0,1.0,200,1013.2,-2.8,-5.4,92.0
2019-01-19 01:40:00+00:00,0,0.0,0.0,0.0,0.0,0.5,200,1013.2,-2.8,-5.4,92.2
2019-01-19 01:50:00+00:00,0,0.0,0.0,0.0,0.0,0.5,210,1013.1,-2.3,-5.5,94.2
2019-01-19 02:00:00+00:00,0,0.0,0.0,0.0,0.0,0.4,160,1013.1,-2.6,-6.3,93.8
2019-01-19 02:10:00+00:00,0,0.0,0.0,0.0,0.0,0.5,90,1013.0,-2.5,-5.8,92.2
2019-01-19 02:20:00+00:00,0,0.0,0.0,0.0,0.0,0.5,120,1013.0,-2.6,-5.8,92.4
2019-01-19 02:30:00+00:00,0,0.0,0.0,0.0,0.0,1.2,90,1012.9,-2.9,-5.5,92.4
2019-01-19 02:40:00+00:00,0,0.0,0.0,0.0,0.0,1.3,90,1012.9,-2.8,-5.2,92.5
2019-01-19 02:50:00+00:00,0,0.0,0.0,0.0,0.0,0.7,140,1012.8,-3.1,-4.8,93.0
2019-01-19 03:00:00+00:00,0,0.0,0.0,0.0,0.0,0.5,130,1012.8,-3.1,-5.4,92.0
2019-01-19 03:10:00+00:00,0,0.0,0.0,0.0,0.0,1.2,160,1012.8,-3.3,-5.9,92.7
2019-01-19 03:20:00+00:00,0,0.0,0.0,0.0,0.0,0.5,140,1012.8,-3.2,-5.8,94.5
