RWS_DAU_10,RWS_10,DS_10,GS_10,SD_10,FF_10,DD_10,PP_10,TT_10,TM5_10,RF_10,load
0,0.0,30.7,228.2,1.002,26.4,1870,6188.9,63.4,91.7,342.7,349.11250127504417
0,0.0,32.9,271.1,0.9680000000000001,29.6,1980,6188.200000000001,72.0,107.0,279.4,493.40259297480293
0,0.0,33.6,302.9,1.002,29.8,2030,6186.299999999999,79.1,118.3,229.0,273.45994927475164
0,0.0,34.0,310.3,1.002,32.4,2030,6183.799999999999,85.6,126.6,196.6,339.45577080015676
0,0.0,48.8,242.2,0.8,31.9,2030,6181.1,84.9,111.1,202.1,232.26792040020408
0,0.0,46.2,256.7,0.935,36.7,1970,6177.7,88.3,116.2,207.5,263.98712717451616
0,0.0,35.4,234.0,1.002,38.3,1940,6175.8,87.8,114.8,202.10000000000002,325.08595877538903
0,0.0,38.0,185.6,0.9850000000000001,39.1,1940,6173.9,86.9,109.4,217.2,518.3478001998194
0,0.0,27.8,125.2,0.9680000000000001,40.2,2000,6173.3,82.8,98.4,225.7,679.4292140255036
0,0.0,17.6,71.2,1.002,33.6,2090,6173.6,77.0,87.8,223.9,879.1105246750701
0,0.0,9.2,21.8,0.7350000000000001,28.3,2080,6174.1,66.6,63.3,260.2,775.0659857497337
0,0.0,0.5,0.5,0.0,21.8,1970,6176.2,50.9,34.3,308.3,1092.7343043001085
0,0.0,0.0,0.0,0.0,18.4,1910,6177.3,39.4,22.4,374.8,598.9763441247644
0,0.0,0.0,0.0,0.0,16.2,1890,6177.6,33.7,16.6,420.2,520.2164529000013
0,0.0,0.0,0.0,0.0,14.4,1800,6176.0,27.7,10.6,472.6,257.77060575029486
0,0.0,0.0,0.0,0.0,10.0,1680,6174.2,22.6,1.8,505.0,256.8027289995027
0,0.0,0.0,0.0,0.0,10.9,1730,6173.400000000001,15.9,-6.2,540.3,242.3470643001335
0,0.0,0.0,0.0,0.0,11.1,1700,6172.1,14.6,2.0999999999999996,552.0,266.42772850016144
0,0.0,0.0,0.0,0.0,9.9,1700,6170.3,19.3,14.0,555.5,227.54228715001517
0,0.0,0.7,0.7,0.0,11.5,1720,6170.200000000001,19.9,14.8,554.9,248.84939790013027
0,0.0,14.1,24.8,0.718,9.3,1730,6170.400000000001,22.3,21.6,529.4,348.8533454250271
0,0.0,22.3,69.8,1.002,8.9,1280,6171.799999999999,32.4,45.7,481.79999999999995,508.4236129747521
0,0.0,30.3,126.30000000000001,1.002,12.6,230,6171.1,48.8,75.2,415.0,451.18062850002593
0,0.0,29.3,181.7,1.002,25.5,350,6170.8,62.3,90.2,334.3,351.63407707477717
0,0.0,35.0,219.0,0.968,26.2,270,6168.2,69.9,106.1,286.2,247.14612045011086
0,0.0,67.2,162.5,0.483,25.6,190,6164.9,72.7,98.8,276.0,318.8183929999011
0,0.0,81.1,156.9,0.35000000000000003,26.1,220,6161.5,78.2,103.2,252.6,263.3308338749881
0,0.0,96.6,163.79999999999998,0.317,24.9,250,6158.0,81.3,106.0,229.7,329.8249817502775
0,0.0,100.3,214.6,0.55,27.1,260,6154.4,85.6,116.6,204.2,284.8393456496294
0,0.0,60.3,239.5,0.785,33.8,290,6149.5,88.9,121.9,197.3,426.5036157755728
0,0.0,59.0,211.2,0.8180000000000001,29.9,250,6145.1,90.4,124.3,196.4,359.2987917496086
0,0.0,51.6,173.9,0.8680000000000001,31.2,200,6142.1,91.3,122.8,197.1,675.8453780499278
0,0.0,40.6,97.1,0.618,32.5,140,6140.6,85.2,100.8,209.9,609.5072593999473
0,0.0,21.3,54.3,0.801,30.8,210,6140.2,80.4,85.7,229.5,634.7921356248205
0,0.0,8.5,11.6,0.334,25.7,210,6140.0,70.6,60.5,255.2,931.0082826002028
0,0.0,0.4,0.4,0.0,18.9,230,6140.2,58.6,37.7,297.7,730.3097017999673
0,0.0,0.0,0.0,0.0,15.8,240,6140.7,48.800000000000004,25.8,335.8,702.2246208253476
0,0.0,0.0,0.0,0.0,20.6,360,6140.4,42.0,25.799999999999997,366.6,656.5839061497624
0,0.0,0.0,0.0,0.0,17.8,400,6139.9,33.9,12.4,393.8,453.1913117252767
0,0.0,0.0,0.0,0.0,9.1,280,6139.4,30.1,-1.0,402.8,392.86505189994585
0,0.0,0.0,0.0,0.0,9.5,230,6136.9,24.099999999999998,-4.9,423.6,269.0481801000712
0,0.0,0.0,0.0,0.0,11.1,230,6134.8,18.9,-5.4,428.7,229.88866432456206
0,0.0,0.0,0.0,0.0,11.3,420,6134.6,17.5,-4.0,430.6,236.74348975015357
0,0.0,0.8,0.8999999999999999,0.0,4.8,990,6134.3,8.0,-18.8,481.9,230.75509930009696
0,0.0,10.5,24.3,0.7510000000000001,5.8,1580,6135.1,7.2,-0.5,462.1,342.9394128750116
0,0.0,18.5,73.3,1.002,5.9,400,6135.8,31.7,44.3,376.6,411.3430438749217
0,0.0,24.2,127.9,1.002,8.7,410,6135.0,45.9,70.3,326.0,547.6952288752839
0,0.0,27.9,183.4,1.002,16.8,470,6133.9,59.3,89.0,283.7,332.025011674659
0,0.0,30.8,228.89999999999998,1.002,22.2,430,6131.0,68.8,101.3,268.0,446.87857855024026
0,0.0,67.8,235.3,0.8170000000000001,21.799999999999997,260,6126.2,77.7,117.9,243.4,364.2757749499307
0,0.0,-3970.3,-3947.9,0.601,-2981.3,-2897,6121.4,79.4,105.7,231.6,557.9117764999634
0,0.0,-907.5,-873.0,0.28300000000000003,34.8,240,6117.3,84.4,103.9,223.1,453.97957284990264
0,0.0,137.4,209.6,0.41700000000000004,33.5,230,6114.5,88.9,114.80000000000001,219.70000000000002,855.7782368001765
0,0.0,94.5,118.5,0.15,29.3,230,6111.3,87.5,104.4,235.3,598.9641035245652
0,0.0,85.8,96.2,0.167,32.3,350,6108.4,88.4,97.5,222.4,563.288968050301
0,0.0,66.4,86.1,0.25,31.3,250,6106.4,87.8,97.5,224.7,630.1433027996948
0,0.0,55.3,56.3,0.017,32.4,200,6104.5,85.4,89.6,237.8,1040.6257880001701
0,0.0,44.4,44.6,0.0,32.6,200,6102.900000000001,83.3,85.1,247.4,1088.650542175287
0,0.0,9.4,9.4,0.0,32.6,220,6103.4,76.7,72.6,237.7,466.1411273248175
0,0.0,0.1,0.1,0.0,24.400000000000002,130,6104.3,70.2,63.199999999999996,236.5,1232.4118453249184
0,0.0,0.0,0.0,0.0,19.6,130,6103.9,65.9,58.2,241.7,666.3885492249617
0,0.0,0.0,0.0,0.0,19.1,180,6102.3,62.0,54.9,253.6,573.378791150162
0,0.0,0.0,0.0,0.0,23.2,220,6100.8,59.8,54.6,278.3,464.1808400750731
44,0.14,0.0,0.0,0.0,25.6,360,6099.0,52.699999999999996,44.8,360.5,493.08007669986836
17,0.0,0.0,0.0,0.0,15.5,1180,6095.1,43.2,34.6,445.7,372.566188175085
0,0.0,0.0,0.0,0.0,13.3,1460,6092.0,43.6,37.6,443.7,224.7576891747937
0,0.0,0.0,0.0,0.0,12.6,2140,6088.6,42.7,35.7,436.1,216.57544685024249
0,0.0,0.1,0.1,0.0,13.600000000000001,760,6085.9,45.7,43.0,420.8,205.1604488001996
0,0.0,6.0,6.0,0.0,13.4,70,6083.6,48.4,48.0,416.4,316.10787884954993
18,0.0,25.0,25.0,0.0,20.8,190,6083.0,52.2,53.5,394.0,451.9569569002325
14,0.0,31.0,31.0,0.0,19.4,140,6081.7,53.4,58.3,399.8,421.5729099751112
57,0.0,49.5,49.5,0.0,23.8,150,6079.5,54.1,58.7,424.4,322.1438666001288
60,0.72,49.0,49.0,0.0,16.7,1440,6076.5,47.9,51.6,495.8,304.31304927469654
55,1.29,71.9,72.0,0.0,22.4,1380,6072.5,50.9,56.8,516.1,529.8617531749412
54,2.0500000000000003,42.8,42.8,0.0,23.3,2090,6069.0,46.6,51.4,555.7,556.5941879753493
60,0.43000000000000005,60.4,60.4,0.0,24.5,2020,6065.5,48.5,55.5,558.4,348.1753737248138
55,0.3,45.6,45.6,0.0,21.4,2100,6062.2,49.0,55.1,560.2,444.5616193995646
48,0.1,33.6,33.6,0.0,19.5,1950,6057.3,48.3,53.400000000000006,569.6,291.4069399253091
58,0.56,29.8,29.8,0.0,19.1,1420,6051.6,51.2,56.0,572.2,233.86459045019564
60,0.9500000000000001,28.0,28.0,0.0,17.3,1470,6047.8,53.5,57.6,566.5,603.4106104251574
50,0.35000000000000003,12.4,12.4,0.0,15.399999999999999,80,6044.8,53.9,56.0,568.9,361.1757259994872
16,0.0,5.7,5.7,0.0,13.4,210,6044.0,54.5,55.5,576.7,501.2067015503018
60,0.0,0.6000000000000001,0.6000000000000001,0.0,16.7,400,6044.2,55.5,55.199999999999996,579.1,616.2497541250215
60,0.0,0.0,0.0,0.0,17.6,490,6043.7,55.800000000000004,55.199999999999996,578.1,801.2362635499242
31,0.0,0.0,0.0,0.0,15.5,480,6043.0,56.300000000000004,55.800000000000004,582.8,686.4537838997646
60,0.0,0.0,0.0,0.0,17.9,470,6041.5,56.7,56.300000000000004,581.8,455.79498965031433
24,0.0,0.0,0.0,0.0,14.0,490,6039.4,57.0,56.400000000000006,588.3,293.50707059961644
10,0.0,0.0,0.0,0.0,10.6,540,6037.3,57.2,56.300000000000004,583.4,224.1275873004153
0,0.0,0.0,0.0,0.0,11.600000000000001,530,6034.3,57.5,56.7,581.3,212.21518552482593
23,0.26,0.0,0.0,0.0,11.399999999999999,540,6031.6,57.0,56.400000000000006,585.6,189.9246194751069
50,0.5,0.0,0.0,0.0,11.4,630,6028.7,56.7,55.7,583.0,219.3981090749159
3,0.0,0.1,0.1,0.0,12.8,530,6027.3,55.7,54.1,583.6999999999999,208.43577932481568
0,0.0,8.0,8.1,0.0,16.6,530,6027.4,56.6,56.6,579.2,339.21615145044336
0,0.0,44.1,70.8,0.5840000000000001,23.6,670,6027.4,60.8,63.9,533.6,475.9787083496004
0,0.0,55.1,114.60000000000001,0.634,27.1,660,6027.0,63.7,71.1,492.6,614.3930098750727
0,0.0,77.9,143.0,0.5,31.8,710,6026.1,68.8,78.0,451.8,300.3551633252638
0,0.0,130.5,204.2,0.5850000000000001,30.7,690,6023.7,78.2,95.3,423.9,283.03463377466153
0,0.0,160.0,186.79999999999998,0.267,38.2,700,6021.1,81.3,97.4,382.1,617.6812680004102
0,0.0,181.2,187.2,0.05,40.9,600,6018.8,83.6,99.7,381.1,331.72296137496437
0,0.0,159.0,164.1,0.033,37.3,620,6017.6,87.2,102.6,371.6,939.2835302747926
0,0.0,155.4,156.3,0.0,35.6,680,6015.5,89.2,102.4,346.4,314.2833946500898
0,0.0,99.8,100.0,0.0,30.9,740,6014.7,88.9,95.60000000000001,349.1,281.67112557508716
0,0.0,99.4,99.4,0.0,30.8,740,6013.6,90.4,97.60000000000001,354.4,292.4271987495215
0,0.0,44.0,44.0,0.0,27.200000000000003,700,6012.7,89.3,90.1,363.1,414.1522316754161
0,0.0,54.1,54.1,0.0,24.4,700,6011.3,90.6,92.0,346.9,988.6866133249439
0,0.0,32.5,32.5,0.0,22.5,650,6009.6,90.0,86.3,353.2,1472.7640228748555
0,0.0,11.2,11.3,0.0,11.1,510,6009.1,80.2,64.1,424.1,893.9866018753831
0,0.0,0.30000000000000004,0.30000000000000004,0.0,11.7,430,6010.7,68.7,43.4,480.79999999999995,586.9539965497095
0,0.0,0.0,0.0,0.0,13.1,390,6010.2,62.1,40.4,506.6,701.2067776003048
0,0.0,0.0,0.0,0.0,13.5,340,6009.0,57.800000000000004,39.3,527.9,536.5235577492624
0,0.0,0.0,0.0,0.0,12.200000000000001,310,6007.8,53.1,32.3,543.5,356.7292492002705
0,0.0,0.0,0.0,0.0,7.4,310,6005.7,53.0,27.5,546.1,301.0202856002021
0,0.0,0.0,0.0,0.0,5.5,400,6004.4,45.1,19.8,568.8,299.07157557516916
0,0.0,0.0,0.0,0.0,4.5,1270,6003.6,35.4,17.4,584.6,248.83024754967641
0,0.0,0.0,0.0,0.0,7.4,650,6002.5,39.6,18.6,588.9,228.9237433749346
0,0.0,1.0,1.0,0.0,5.1,410,6002.3,38.1,14.4,590.6,211.63376782487802
0,0.0,15.2,21.6,0.634,12.7,420,6002.5,41.9,37.3,584.6,206.39868562500365
0,0.0,30.2,67.1,1.002,10.5,560,6002.6,58.3,61.0,539.4,265.75821380026787
0,0.0,35.0,122.2,1.002,12.8,690,6002.9,74.4,85.0,485.9,381.5317994003064
0,0.0,36.7,179.5,1.002,10.0,720,6003.3,91.7,114.5,414.5,428.50781552471034
0,0.0,41.7,223.6,1.002,17.7,490,6002.8,103.1,130.2,366.8,373.06608022493015
0,0.0,49.3,265.9,1.002,25.5,510,6002.4,109.8,138.0,340.4,291.4212008997762
0,0.0,53.7,293.2,1.002,26.2,590,6000.3,115.7,147.9,303.9,286.7836444751217
0,0.0,71.1,290.8,0.968,20.6,590,5998.7,120.7,155.8,294.0,682.4304874501761
0,0.0,69.6,266.1,0.884,22.6,570,5997.7,124.3,154.5,276.9,662.2291878749136
0,0.0,48.4,260.8,1.002,25.7,530,5996.6,126.4,156.8,257.0,533.6199741250309
0,0.0,45.2,227.3,1.002,23.3,500,5995.9,127.8,158.1,263.6,486.701960700145
0,0.0,42.6,186.5,1.002,20.8,600,5995.5,127.8,152.6,263.0,456.95254284993297
0,0.0,30.5,126.6,1.002,17.8,540,5994.2,126.7,143.4,265.8,612.0693602753133
0,0.0,23.1,60.4,1.002,16.1,580,5994.0,123.69999999999999,127.1,278.0,838.1231047994786
0,0.0,11.9,21.3,0.7510000000000001,13.3,600,5994.8,115.8,103.1,309.9,534.8091342751217
0,0.0,0.8,0.8,0.0,8.6,540,5996.1,100.1,64.7,371.3,949.3233284748609
0,0.0,0.0,0.0,0.0,7.1,410,5997.4,88.7,51.6,421.5,642.7422831001761
0,0.0,0.0,0.0,0.0,5.4,270,5997.900000000001,76.7,43.5,480.5,451.62648930005366
0,0.0,0.0,0.0,0.0,6.2,330,5998.1,67.2,45.2,524.7,504.17165219982934
0,0.0,0.0,0.0,0.0,4.4,540,5997.3,61.0,33.6,552.5,404.90623672513925
0,0.0,0.0,0.0,0.0,5.7,600,5996.0,56.599999999999994,31.4,563.7,305.8113602247656
0,0.0,0.0,0.0,0.0,3.4,840,5994.3,54.3,30.2,577.1,227.642128075274
0,0.0,0.0,0.0,0.0,8.2,360,5993.3,52.1,34.6,570.5,215.77257737470717
0,0.0,1.5,1.6,0.0,8.8,390,5994.1,55.5,44.2,558.9,221.15046365030338
0,0.0,16.2,17.8,0.0,7.7,400,5995.1,56.7,49.3,548.7,209.66935207508158
0,0.0,40.4,57.2,0.43400000000000005,8.8,420,5995.8,69.0,69.4,517.8,275.56131592496035
0,0.0,45.0,112.2,1.002,10.4,450,5995.0,88.9,105.1,447.2,412.75216934985764
0,0.0,51.4,174.4,1.002,17.8,570,5994.5,105.6,128.1,378.8,564.2313008250991
0,0.0,55.8,216.9,1.002,19.6,480,5993.4,119.7,148.20000000000002,339.6,405.97938299975993
0,0.0,61.8,259.7,0.9850000000000001,28.6,560,5991.1,129.7,157.3,293.90000000000003,299.4243683999114
0,0.0,86.1,184.1,0.483,34.1,570,5988.7,131.9,147.0,268.9,847.0802209752148
0,0.0,93.4,157.9,0.333,36.1,590,5987.0,133.1,145.4,264.3,496.3327965501205
0,0.0,82.0,278.7,0.902,31.3,670,5984.8,140.9,165.3,234.9,465.8600857247845
0,0.0,85.3,242.9,0.9680000000000001,33.9,620,5982.0,144.3,168.5,225.6,317.8051317501624
0,0.0,118.6,190.7,0.5650000000000001,28.900000000000002,610,5981.4,144.4,163.2,230.7,755.8367828499963
0,0.0,91.3,103.4,0.15000000000000002,22.799999999999997,650,5981.1,141.7,150.6,246.1,355.49591817488107
0,0.0,59.3,67.8,0.167,20.7,850,5978.8,138.5,138.2,251.3,333.3906705000228
0,0.0,35.1,41.7,0.35100000000000003,11.1,580,5978.4,134.0,130.0,288.9,484.25751967516794
0,0.0,13.7,18.4,0.45,7.3,310,5979.3,125.8,107.6,338.5,703.7520486247215
0,0.0,0.6,0.6,0.0,6.0,1360,5981.3,103.6,76.4,436.9,1346.9967556998768
0,0.0,0.0,0.0,0.0,10.6,490,5982.7,100.5,77.2,440.8,842.9720951252191
0,0.0,0.0,0.0,0.0,17.7,280,5983.6,97.4,85.1,463.0,873.4475849997805
0,0.0,0.0,0.0,0.0,15.7,280,5984.2,92.5,77.2,453.7,364.36237805031595
0,0.0,0.0,0.0,0.0,12.7,270,5984.1,89.9,70.7,448.1,265.41757969977164
0,0.0,0.0,0.0,0.0,14.0,320,5983.0,86.5,69.8,473.9,247.41477905030223
0,0.0,0.0,0.0,0.0,8.7,350,5983.1,82.3,57.7,507.59999999999997,260.65312382485195
0,0.0,0.0,0.0,0.0,4.7,840,5983.2,69.9,46.3,544.2,241.43339247530062
0,0.0,0.4,0.4,0.0,4.7,450,5983.4,64.6,43.2,584.6,240.87732232487696
0,0.0,14.4,14.7,0.0,4.1,1710,5983.9,59.9,54.5,574.7,333.39143539967586
0,0.0,49.9,59.6,0.45,5.7,1800,5985.2,78.1,84.3,557.0,401.33305425041465
0,0.0,77.2,120.4,0.668,7.300000000000001,1320,5986.5,92.4,113.9,498.0,463.66067382450615
0,0.0,64.3,173.9,1.002,10.5,2040,5986.799999999999,105.1,136.9,455.1,548.6973397256063
0,0.0,84.6,197.39999999999998,0.902,18.7,2020,5986.7,113.5,148.3,445.29999999999995,587.1925527497976
0,0.0,91.0,250.70000000000002,1.002,21.1,2070,5986.6,120.60000000000001,164.7,421.9,490.8234458998206
0,0.0,109.2,262.7,0.885,22.8,2030,5986.0,125.8,171.9,404.9,798.671189925187
2,0.0,108.8,148.0,0.234,24.8,1940,5985.4,125.1,148.1,414.3,503.22642820003665
0,0.0,111.4,201.8,0.551,24.6,1920,5983.5,129.7,156.2,397.5,456.9043339248535
0,0.0,65.4,78.2,0.133,25.6,1960,5979.8,130.6,141.6,388.1,203.0852707500796
0,0.0,71.2,74.3,0.083,29.0,1850,5976.7,128.6,135.3,413.2,256.33411204984185
0,0.0,90.4,93.7,0.0,27.8,1880,5974.2,128.5,136.8,413.6,240.58276370010358
0,0.0,41.1,41.5,0.0,30.3,2120,5975.8,132.3,131.0,344.9,1095.089287875055
0,0.0,14.9,14.9,0.0,31.299999999999997,120,5979.2,126.5,121.30000000000001,355.0,609.2599224999728
3,0.0,4.2,4.3,0.0,27.7,1110,5980.3,119.4,113.6,401.9,655.7557148251474
9,0.0,0.0,0.0,0.0,28.7,1460,5982.0,113.8,107.8,447.9,499.9933487247288
24,0.07,0.0,0.0,0.0,29.3,2120,5981.8,109.3,102.80000000000001,480.1,669.4790560755448
43,0.04,0.0,0.0,0.0,29.4,2150,5981.5,107.2,99.7,486.5,653.4614153994196
45,1.54,0.0,0.0,0.0,26.7,2060,5981.0,101.89999999999999,95.9,535.7,472.6378773753479
45,1.6,0.0,0.0,0.0,25.9,2090,5980.2,98.9,94.2,547.2,225.55516262480037
20,0.03,0.0,0.0,0.0,32.6,1950,5979.6,94.0,92.4,574.1999999999999,199.2161893999193
0,0.0,0.0,0.0,0.0,33.1,2000,5981.2,89.9,88.6,574.2,208.94384730024714
2,0.0,0.0,0.0,0.0,30.2,1990,5981.6,87.6,86.7,575.1,202.18403989963434
11,0.0,0.0,0.0,0.0,27.8,2040,5983.5,88.4,86.8,567.5,234.9755585252635
8,0.0,2.2,2.2,0.0,28.3,2050,5985.9,87.6,86.4,567.3,342.4141436746593
60,0.0,6.5,6.5,0.0,28.0,2060,5988.3,87.5,87.3,578.1,431.5008450000729
33,0.0,9.8,9.8,0.0,28.200000000000003,2000,5990.8,86.4,86.6,577.0,451.9841384499157
14,0.03,21.8,21.8,0.0,27.9,1920,5994.7,84.4,85.8,580.9,293.067727200025
42,0.0,25.799999999999997,25.799999999999997,0.0,25.9,1930,5997.9,86.1,88.0,581.9,243.4208298751625
60,0.2,34.2,34.2,0.0,29.6,1810,6000.5,87.2,89.5,583.4,299.9958229000865
58,0.11,44.0,44.0,0.0,32.6,1810,6004.0,86.5,89.2,579.8,647.4668830998663
60,0.32,24.0,24.0,0.0,30.9,1790,6008.0,85.4,86.8,580.8000000000001,567.8307158502204
60,0.2,39.1,39.1,0.0,36.2,1780,6011.1,84.9,87.0,576.2,761.0300095249156
24,0.0,38.5,38.7,0.0,33.9,1700,6013.3,87.3,88.2,561.2,399.2430135248238
9,0.0,19.9,19.9,0.0,39.7,1750,6016.1,85.0,84.8,556.5,241.2715002752745
0,0.0,29.8,29.8,0.0,33.1,1750,6016.9,85.7,85.8,546.5,235.31735692472432
2,0.0,75.0,75.9,0.017,38.5,1770,6017.9,91.8,93.8,518.9,499.4412195000561
0,0.0,32.6,32.7,0.0,42.5,1840,6020.6,89.4,87.2,501.9,352.78468749982017
0,0.0,1.8,1.8,0.0,38.6,1790,6024.0,84.9,81.7,522.7,649.0448610004476
0,0.0,0.0,0.0,0.0,37.8,1770,6028.4,82.1,79.3,518.0,634.0057948250998
0,0.0,0.0,0.0,0.0,38.2,1780,6031.7,80.2,78.89999999999999,516.2,500.366543974678
0,0.0,0.0,0.0,0.0,34.0,1760,6033.8,77.3,76.1,512.9,422.042011400151
0,0.0,0.0,0.0,0.0,40.7,1800,6035.0,73.8,72.4,505.1,319.33662444959026
0,0.0,0.0,0.0,0.0,40.8,1800,6035.5,72.6,71.3,510.1,262.11092767505284
0,0.0,0.0,0.0,0.0,36.3,1800,6036.8,71.2,70.1,517.1,251.4720687755127
0,0.0,0.0,0.0,0.0,44.5,1780,6038.8,69.5,68.2,506.4,223.1804571748623
0,0.0,0.0,0.0,0.0,48.7,1760,6039.7,67.3,66.1,517.6,247.56801780017645
0,0.0,0.0,0.0,0.0,43.9,1740,6043.2,66.4,65.4,517.4,240.76356179966726
12,0.0,1.0,1.0,0.0,40.1,1770,6045.7,65.5,64.7,528.5,337.1783986999614
17,0.0,4.4,4.4,0.0,40.4,1740,6048.0,64.2,63.9,556.8,361.9840685500432
57,0.03,12.1,12.1,0.0,36.0,1780,6051.6,63.2,63.3,571.6,455.48174654999207
59,0.11,17.6,17.6,0.0,43.7,1770,6054.7,63.0,63.2,572.3,552.6660674748312
4,0.04,32.7,32.7,0.0,43.2,1820,6057.8,63.9,64.0,544.0,299.2808735002084
0,0.0,47.5,47.6,0.0,42.2,1810,6061.0,65.8,66.5,521.6,306.9238907499423
3,0.0,81.1,81.1,0.0,40.9,1830,6063.9,69.3,72.6,494.1,362.85999125016104
0,0.0,119.3,120.3,0.017,41.7,1810,6065.099999999999,75.7,84.5,445.8,472.5141770498451
0,0.0,110.10000000000001,110.6,0.0,43.2,1720,6066.2,77.7,87.4,441.3,324.8576342999169
2,0.0,120.7,122.1,0.0,42.1,1780,6066.4,81.9,92.7,408.5,701.0407052750904
0,0.0,117.4,162.7,0.383,39.2,1800,6067.3,89.5,103.5,375.0,633.7820921249884
0,0.0,73.4,171.3,0.75,32.4,1890,6066.0,95.7,110.6,346.6,261.09315562467805
0,0.0,39.9,129.7,0.9,37.5,1870,6065.9,96.0,106.8,328.5,402.38043172519133
0,0.0,23.3,77.3,1.002,25.9,1930,6065.5,94.5,101.8,335.6,857.2626095752864
0,0.0,16.5,26.8,0.634,14.4,2020,6066.3,87.9,79.1,366.7,652.5870370499545
0,0.0,1.6,1.6,0.0,6.5,1960,6068.2,72.9,46.3,453.6,770.3222516498155
0,0.0,0.0,0.0,0.0,5.9,1790,6070.4,59.7,29.6,524.1,659.9430176503345
0,0.0,0.0,0.0,0.0,5.4,1550,6072.0,50.9,26.8,558.0,323.0763821746334
0,0.0,0.0,0.0,0.0,3.2,1550,6073.4,47.1,20.7,583.1,254.88668059995206
0,0.0,0.0,0.0,0.0,4.9,1530,6074.6,42.1,18.8,585.5,229.29008315003298
0,0.0,0.0,0.0,0.0,5.7,1830,6074.4,38.0,17.3,589.9,207.43834079996734
0,0.0,0.0,0.0,0.0,6.9,1720,6074.099999999999,34.3,11.8,594.8,215.12342865025835
0,0.0,0.0,0.0,0.0,5.0,1710,6074.2,31.1,6.6,593.4,210.041289624655
0,0.0,1.9000000000000001,1.9000000000000001,0.0,2.7,1460,6072.6,28.4,3.6,594.2,218.71376529992372
0,0.0,15.9,21.8,0.467,5.5,1550,6072.5,26.299999999999997,20.0,581.7,319.1739689752919
0,0.0,39.0,80.9,1.002,9.1,1650,6074.0,50.0,56.7,535.8,688.4991141749308
0,0.0,43.1,114.7,1.002,9.6,1510,6075.6,71.9,83.1,426.9,544.6559340504106
0,0.0,35.6,183.7,1.002,13.5,1680,6075.900000000001,85.7,109.4,295.8,348.38593909938675
0,0.0,41.5,226.2,1.002,8.9,1570,6076.0,94.7,123.8,261.0,231.41112625017936
0,0.0,45.2,276.4,1.002,9.4,1400,6074.9,102.5,134.5,219.1,290.2440999752114
0,0.0,56.7,287.4,1.002,11.799999999999999,1290,6073.0,109.3,147.4,212.3,256.77310492505933
0,0.0,63.5,290.6,1.002,11.4,1510,6070.2,112.89999999999999,154.2,230.3,357.9519493748076
0,0.0,68.0,283.5,1.002,13.6,1490,6067.3,116.7,153.2,228.79999999999998,349.68002562487726
0,0.0,72.5,256.4,1.002,14.7,1270,6064.3,120.0,151.6,225.89999999999998,231.26907852531505
0,0.0,128.7,177.8,0.8180000000000001,13.8,1550,6062.0,119.4,143.1,242.5,259.8248596998471
0,0.0,106.69999999999999,149.0,0.885,16.2,1680,6059.7,120.4,140.2,255.8,251.8207233499649
0,0.0,79.6,103.39999999999999,0.718,13.0,1670,6057.7,119.9,130.6,260.5,387.1434821502927
0,0.0,50.8,59.5,0.333,11.4,1610,6056.4,117.1,119.8,281.1,715.5812751248616
0,0.0,28.3,36.1,0.7180000000000001,8.8,1500,6055.1,114.5,106.4,282.6,738.7772831751247
0,0.0,2.2,2.2,0.0,3.8,1000,6054.7,100.0,65.4,339.3,807.4079420998713
0,0.0,0.0,0.0,0.0,5.7,700,6053.9,91.4,54.7,367.4,967.0069525997744
0,0.0,0.0,0.0,0.0,9.5,880,6053.099999999999,89.7,48.6,376.6,557.3598985254191
0,0.0,0.0,0.0,0.0,7.9,860,6051.3,85.1,45.9,403.6,287.03029539929014
0,0.0,0.0,0.0,0.0,11.0,1090,6049.7,80.9,48.4,424.1,230.2790533254889
0,0.0,0.0,0.0,0.0,10.5,1110,6048.5,72.4,42.0,444.0,225.06272732505266
0,0.0,0.0,0.0,0.0,8.9,1280,6046.7,64.6,32.0,479.2,217.08329805011283
0,0.0,0.0,0.0,0.0,8.8,1570,6046.4,56.2,28.8,505.7,227.96296119980718
0,0.0,2.3,2.3,0.0,10.4,1580,6046.7,59.7,32.2,498.2,223.2363795750981
0,0.0,22.5,26.4,0.36800000000000005,9.0,1590,6048.1,59.8,53.199999999999996,502.59999999999997,371.234071449862
0,0.0,44.6,59.5,0.43400000000000005,7.7,1580,6048.3,72.3,77.5,476.0,443.8639726000699
0,0.0,60.5,96.7,1.002,9.6,1550,6048.2,88.2,99.1,424.9,554.4781994002502
0,0.0,72.2,137.3,1.002,10.5,1420,6047.2,99.0,114.0,383.8,390.4214919244847
0,0.0,62.9,227.1,1.002,19.0,1430,6045.9,112.4,137.2,318.8,318.51332440010054
0,0.0,54.400000000000006,272.0,1.002,26.0,1490,6044.4,120.6,148.6,295.6,231.5599056499875
0,0.0,64.9,294.6,1.002,29.6,1520,6041.6,125.8,157.3,266.2,266.04753544995646
0,0.0,99.7,235.60000000000002,0.667,29.9,1550,6039.2,127.2,152.0,268.8,250.9201459001812
0,0.0,131.8,218.3,0.5840000000000001,35.2,1600,6037.4,130.6,150.7,259.6,423.22858170001587
0,0.0,102.6,240.3,0.8680000000000001,36.1,1570,6035.2,133.7,156.3,271.7,441.5367446496813
